the,wicked,and,of,to,in,gladiator,is,for,on
0.07651496059911132,0.12350253971179918,0.05361259715854869,0.1656642556074479,0.0,0.056452332988144775,0.0,0.13482021178791093,0.0,0.06804842377928184
0.09628632276706747,0.15541542867083408,0.0,0.06949055827987519,0.06746601963810904,0.0,0.0,0.08482878593997444,0.0,0.08563204430217297
0.1793292916742937,0.1447274022823617,0.0,0.0,0.06282633486302451,0.0,0.0,0.15799010346471468,0.0,0.0
0.030153451404704486,0.0,0.04225591519468343,0.0,0.04225591519468343,0.04449411372917809,0.11432134535135652,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1122236455314952,0.0,0.0,0.0,0.0,0.0,0.10636890256112304,0.1977393118901162,0.0,0.0
0.11345832189267922,0.06104423150482746,0.10599748961142474,0.0,0.10599748961142474,0.16741789886868305,0.0716927769781753,0.0,0.0,0.0
0.041549896746580266,0.13413109626629763,0.058226466009042764,0.05997374161594997,0.058226466009042764,0.061310587848312254,0.0,0.0,0.0,0.07390463145136969
0.0,0.0,0.1547597406997001,0.0,0.07737987034985006,0.0,0.0,0.0,0.0,0.0
0.11096113899213336,0.11940133334745157,0.05183225867167272,0.05338765516806755,0.0,0.0,0.0,0.0,0.0,0.0
0.030623687941988883,0.0,0.042914887030916775,0.0,0.0,0.0,0.058052080973425034,0.053959278835644955,0.05579187749585593,0.0
0.056457339722369625,0.09112760153686174,0.03955859857312515,0.08149136748726056,0.0,0.0,0.0,0.14921769099964052,0.05142850507586181,0.0
0.0,0.0,0.0,0.046754012637397806,0.0,0.0,0.06140277463599501,0.0,0.0,0.1152283642720274
0.12622887048816442,0.05093639847741471,0.04422310049088083,0.0,0.0,0.04656549630111175,0.0,0.0,0.0,0.05613069395123272
0.045903977567651355,0.0,0.06432811147100378,0.06625848691220326,0.0,0.0,0.0,0.0,0.08363032884472998,0.0
0.09060604031452821,0.0,0.08464793641189246,0.04359403733949593,0.16929587282378492,0.08913154270351366,0.05725272974942675,0.0,0.0,0.053720197810634175
0.03416079399153593,0.11027764461987473,0.09574330941526528,0.09861640064906746,0.09574330941526528,0.0,0.0,0.06019169904448151,0.0,0.0
0.08001775208369145,0.0,0.05606693742511573,0.17324822793517874,0.0,0.05903667400756435,0.15168640145737522,0.07049608467576686,0.0,0.07116362422487858
0.0,0.0,0.05175602760450577,0.0,0.10351205520901154,0.0,0.14002344236372116,0.13015147507786434,0.0,0.0
0.052299693575071325,0.0,0.0,0.0,0.0,0.0,0.19828480828675626,0.0,0.0,0.0
0.18083617656399562,0.0,0.05068340627717861,0.10440865539775863,0.05068340627717861,0.0,0.13712151697344996,0.0,0.0,0.0
0.11758397585128123,0.04744797466187534,0.12358332828485719,0.0848612335776893,0.0,0.0,0.0,0.0,0.0,0.0
0.0598532198868049,0.19321776050251344,0.16775211233503928,0.0,0.08387605616751964,0.0,0.22692263413675254,0.0,0.0,0.0
0.034613780575244765,0.0,0.04850645310628439,0.0,0.04850645310628439,0.0,0.0656159374585102,0.060989866444353585,0.0,0.0
0.18602573696578314,0.15013175715665322,0.0,0.06712808187435984,0.0,0.0,0.0,0.0,0.0,0.08272080442689171
0.2544421630491338,0.0,0.1069697095644436,0.03672656188770941,0.03565656985481453,0.0,0.0,0.0448329921906237,0.0,0.09051504700734658
0.21734796650189808,0.17541030965708448,0.22843746268814005,0.0,0.0,0.08017908970473805,0.0,0.09574238373128695,0.0,0.0
0.1015853572907822,0.0,0.07117895369734006,0.0,0.07117895369734006,0.0,0.0,0.08949726483066976,0.0925368267217914,0.0
0.08621011806387628,0.0,0.06040581207334769,0.0,0.06040581207334769,0.06360536885574433,0.24513752706988523,0.07595159354867131,0.0,0.0
0.04335176503549333,0.0,0.060751536608304936,0.0,0.060751536608304936,0.06396940562329469,0.2465405387112799,0.15277258454297227,0.0,0.0
0.042309448494086736,0.0,0.059290873323410744,0.06107008995411149,0.0,0.0,0.08020430245280778,0.0,0.0,0.07525564303895756
0.09021430212275322,0.0,0.06321146870855146,0.032554167815221795,0.0,0.0,0.12826169030601178,0.0,0.0,0.040115952577988896
0.031053257163161607,0.1002459152025917,0.13055060764956358,0.08964547049520086,0.0,0.0,0.0,0.0,0.1131489794943295,0.0
0.0382128967237305,0.0,0.0,0.0,0.0,0.0,0.14487727141403595,0.0,0.13923661035279633,0.0679691231552577
0.09301775492402697,0.15013964434480115,0.06517579548217643,0.06713160845542289,0.0,0.13725601460590187,0.0,0.16389831897840595,0.08473236792204292,0.0
0.03707798735169019,0.05984745426881774,0.0,0.053518920796181015,0.10391940001124526,0.21884754271515847,0.0,0.0,0.0,0.06595046449569682
0.07069941361783304,0.057057842476617264,0.09907550502437343,0.0,0.049537752512186714,0.0,0.0,0.12457315331020466,0.1288039843883941,0.0
0.12199493286971994,0.0,0.0,0.0,0.11397274711797907,0.0,0.3083477833549955,0.0,0.0,0.0
0.10718960780472879,0.0,0.15021149374765533,0.0515730270170079,0.0500704979158851,0.0,0.13546332289299176,0.0,0.13018918511271188,0.0
0.18476890207754978,0.11929394454450343,0.0,0.16001891594746886,0.20714256426607497,0.05452860723844848,0.0,0.0,0.0,0.06572953812617799
0.1467504872275237,0.15791297749382996,0.06855020850777561,0.07060728178361958,0.0,0.07218115521700014,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10399243805786923,0.16785384335828804,0.04857703334944605,0.0,0.0971540666988921,0.05115004695835512,0.0,0.0,0.0,0.0
0.1068572801823435,0.17247797536431075,0.04991526076309743,0.15423939439672607,0.0,0.052559157196866775,0.13504333624559728,0.06276123881508827,0.0,0.06335553577857225
0.15838226747553774,0.0,0.0,0.09797628459028222,0.0,0.03338674249524222,0.0,0.0,0.0,0.04024484165079788
0.0,0.0,0.101416402395439,0.05222986667213036,0.0507082011977195,0.0,0.1371885984379279,0.0,0.0,0.0
0.1514133371886724,0.0,0.035364161411775265,0.0,0.035364161411775265,0.0,0.0,0.0,0.0,0.22443190312444036
0.10011406713391444,0.161593777937064,0.0,0.0,0.0,0.07386362889543016,0.0,0.0,0.0,0.0
0.06442233246403457,0.0,0.045139519531406436,0.0,0.09027903906281287,0.047530455948178174,0.12212279813533639,0.0,0.0,0.05729386966989207
0.03704098296169847,0.1195754512155986,0.1557235303265859,0.0,0.10381568688439059,0.0,0.0,0.06526662405138307,0.0,0.0
0.06539204490611582,0.15832361853716598,0.22909489421902882,0.04719392720585724,0.0,0.04824590465591433,0.0,0.057610755298418796,0.0,0.0
0.10419525809772255,0.11212080966681441,0.0,0.0,0.0,0.10249961331939643,0.0,0.0,0.12655234049426903,0.06177722651281369
0.19449623916583533,0.0,0.0,0.07018469422529834,0.06813993261973778,0.1434982959196493,0.0,0.0,0.0,0.08648741633402238
0.09638297220731888,0.07778571510310554,0.06753374008735487,0.06956031090275555,0.0,0.0,0.0,0.0,0.0,0.08571799928426747
0.07619741805189668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3005334073691451,0.0,0.0
0.09934413159571931,0.0,0.0,0.04779826783302394,0.04640571260490643,0.048863716353398194,0.0,0.0,0.0,0.058901000221637405
0.0,0.0,0.06403552046716929,0.06595711575805496,0.06403552046716929,0.0,0.17324501945711468,0.0,0.0,0.0
0.04996882487863362,0.0,0.0,0.07212574823956634,0.0,0.0,0.0,0.08804562532844931,0.0,0.0
0.14012934156349277,0.0,0.0,0.06742159493199226,0.06545733348974603,0.0,0.35418333235398447,0.16460630582885882,0.0,0.0
0.09141440453960631,0.07377584094981766,0.0,0.0,0.06405235795321627,0.0,0.17329057246545349,0.0,0.0,0.0
0.1275619704487485,0.0,0.0,0.0,0.08938027910974154,0.047057273348973486,0.0,0.0,0.05809981020156937,0.056723488813490174
0.16256383415167233,0.05247874723012648,0.04556217129136941,0.0938588266052716,0.04556217129136941,0.09595098919743897,0.061633131067690826,0.0,0.0,0.0
0.09200455543113491,0.0,0.0,0.06640037481406466,0.0,0.0,0.0,0.0810565251001532,0.0,0.0
0.18218649459339487,0.07351665153878276,0.0,0.0,0.06382732909933193,0.13441623152124604,0.0,0.0,0.0,0.0
0.07231177781123134,0.0,0.05066750584796162,0.0,0.05066750584796162,0.053351246971847524,0.06853924956363842,0.12741415695617306,0.0,0.0
0.05403220031231684,0.04360659609922941,0.03785934889402395,0.0,0.03785934889402395,0.0,0.051213323386210416,0.0952053380467661,0.0,0.0
0.0421259497451346,0.0,0.0,0.060805225118859864,0.0,0.0,0.07985645133007982,0.07422639209294585,0.15349463017186762,0.0
0.036320632278641386,0.05862501000102015,0.05089837102840245,0.05242574317074453,0.0,0.05359434054933402,0.0,0.0,0.0,0.0
0.028568394425446716,0.04611214904124324,0.040034675828240364,0.041236047254324476,0.040034675828240364,0.0,0.054155944561883725,0.10067565758960959,0.0,0.05081448635233434
0.09174003150399523,0.07403863764203175,0.06428051865707146,0.06620946592018376,0.0,0.06768530972577645,0.08695392513571656,0.0,0.0,0.0
0.11407086200225847,0.09206069671920289,0.0,0.08232579307426556,0.07992731256959586,0.0,0.0,0.0,0.1039102078549877,0.0
0.2219040365776444,0.0,0.06219359784147247,0.0,0.0,0.0,0.0,0.0,0.08085533556917383,0.0
0.0,0.0707809351064026,0.0,0.06329624720249645,0.12290434736711399,0.0,0.0,0.0,0.0,0.0
0.09438867335623742,0.1523524391602202,0.0,0.0,0.08818182973812783,0.04642630911126184,0.0,0.05543796416904327,0.11464156572440015,0.05596291578550938
0.0,0.07508752975836126,0.0,0.0,0.0,0.06864419538363982,0.0,0.0,0.0,0.0
0.16809899175199292,0.135664007677768,0.058891904648399364,0.12131829783747274,0.0,0.06201127324023691,0.0,0.07404807338292349,0.0,0.07474924732394407
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05435758035206667,0.08773838702266026,0.0,0.07846054344699183,0.0,0.0,0.0,0.0,0.0,0.0
0.13856991116898876,0.11183261301455395,0.09709333661847507,0.050003469917636226,0.04854666830923753,0.05111807355188164,0.06567033760679714,0.06104043125996215,0.0,0.06161843360077679
0.16039960779917192,0.0,0.05619449771647721,0.05788079746695759,0.0,0.0,0.0,0.0,0.07305615252535073,0.07132553163515203
0.0885080863859245,0.0,0.04134397023822215,0.042584631326578845,0.0826879404764443,0.04353386514810739,0.0,0.15595223284518883,0.05374959326029309,0.10495264757155875
0.035011779704199476,0.0,0.0490641941494223,0.0,0.0,0.0,0.0,0.06169114533722544,0.0,0.0
0.07699953163086799,0.0,0.0,0.0,0.05395212698796841,0.05680984693086848,0.0,0.0678370156683067,0.0,0.0
0.06901423177707863,0.0,0.04835697721726594,0.049808086523854704,0.0,0.0,0.0,0.0,0.0,0.0
0.11599787503683698,0.09361588933751387,0.12191630166643205,0.04185826638685384,0.0,0.042791309151982905,0.05497311466159714,0.0,0.05283278785767384,0.0
0.17810786310849966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07919993196317655
0.07810785427268482,0.0,0.054728707866428854,0.05637102179696536,0.10945741573285771,0.0,0.0,0.06881345408067135,0.0,0.0
0.12439748129269933,0.0,0.0,0.0,0.058108653957894926,0.06118653556407491,0.0,0.0,0.07554466823441384,0.0
0.10747851832510211,0.0,0.10041090807241546,0.0,0.0,0.10572944267897948,0.13582844018290488,0.06312611498798153,0.0,0.0
0.18547444420273126,0.0,0.10396677023564711,0.10708663331532398,0.051983385117823556,0.0,0.0,0.0,0.0,0.0
0.03656504915334474,0.0,0.05124088766409355,0.0,0.1024817753281871,0.0,0.0,0.0,0.0,0.0
0.04468873825794297,0.0,0.0,0.12900878467984533,0.12525024141617327,0.0,0.16942925077245383,0.0,0.0,0.0
0.0,0.0,0.0,0.1280942844271187,0.0,0.0,0.1682282233150198,0.07818387780134677,0.0,0.07892421438564587
0.0,0.0,0.09221783923576742,0.0,0.0,0.14565360877563768,0.18711819513770367,0.057975313990208506,0.05994430773950194,0.0
0.13344882970843533,0.05384982643103715,0.1402576363972121,0.0,0.04675254546573736,0.0,0.06324338109373186,0.0,0.12156211840262793,0.0
0.07818426001326725,0.0,0.0,0.05642616439059941,0.05478224393517113,0.11536786652287497,0.14821072503531832,0.0,0.0,0.06953301180049437
0.07232607666460755,0.0,0.05067752478621743,0.05219826971453991,0.0,0.053361796590194355,0.13710560488265144,0.0637196758474468,0.0,0.0
0.0,0.0925634703928631,0.0,0.0,0.0,0.0,0.0,0.10104591137406031,0.0,0.0
0.08057730204912318,0.0,0.05645900358645046,0.11630648140183902,0.05645900358645046,0.0,0.1527471175920045,0.14197810261549595,0.0,0.0
0.0,0.0,0.0,0.05959611931646861,0.0,0.0,0.1565370276108417,0.0,0.0,0.0
0.0694595061803477,0.0,0.09733794527293936,0.05012944438633908,0.0,0.20498742423089641,0.13167156368606145,0.0,0.0,0.0
0.04652491685236431,0.07509571129824269,0.0651982724818851,0.0,0.1303965449637702,0.06865167485758134,0.08819539454267014,0.0,0.0,0.16550735874271932
0.04681155574864456,0.07555837417349756,0.06559995747409883,0.0,0.0,0.0,0.08873876425204401,0.0,0.0,0.0
0.04148746089310219,0.1339295412654654,0.0,0.0,0.0,0.0,0.0,0.0,0.0755840818436626,0.07379357705407981
0.14200481518811536,0.15280632867711902,0.0,0.06832395714688676,0.06633340627456334,0.0,0.0,0.0,0.0,0.0
0.0,0.05573769369928521,0.09678319250177703,0.0,0.0,0.05095478768365207,0.06546056761062989,0.0,0.12582384326974735,0.12284321310896587
0.1447342525211354,0.0,0.10141257493569715,0.05222789551453368,0.10141257493569715,0.0,0.13718342093384417,0.06375584076982158,0.0,0.0
0.0,0.0,0.14997422775280989,0.0,0.07498711387640494,0.0,0.0,0.0,0.0,0.09517828222267385
0.04541146597236837,0.0,0.0,0.06554758831867567,0.06363792420443341,0.0,0.08608467094961691,0.0,0.08273304479973288,0.0
0.04409059684034496,0.0,0.0,0.06364102608301918,0.0,0.13011923602852152,0.0835807530037191,0.0,0.0,0.0
0.107314707892471,0.11547753859179241,0.0,0.0,0.20051573908778642,0.05278414902598472,0.0,0.0,0.06517056390663067,0.0
0.03994267373985064,0.12894266980276367,0.055974164003551104,0.05765385192012909,0.0,0.0,0.0,0.0,0.0,0.0
0.20957388602128008,0.08456812556079339,0.07342224473641686,0.07562551939870511,0.1468444894728337,0.07731125198691022,0.09932017515549889,0.09231787965833654,0.0,0.0
0.07558674762710292,0.12200431428583189,0.0,0.054551520301322924,0.052962215746129804,0.0,0.0,0.0,0.06885399583339046,0.0
0.038021144655931774,0.12273960258202928,0.05328140525681854,0.0,0.05328140525681854,0.0,0.0,0.0669936798607076,0.13853792194554312,0.0
0.058798954230588237,0.14236079041958943,0.041199323920779525,0.0,0.20599661960389762,0.0,0.0,0.0,0.0,0.0
0.033954652547232025,0.0,0.04758277582369644,0.0,0.0,0.10020625180144775,0.12873291047312108,0.0,0.06186040750278388,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.038509816405526566,0.12431712942613421,0.0,0.11117128848089422,0.05396621150774388,0.0,0.0,0.13570944983972089,0.0,0.0
0.08351932695822438,0.20221239572488225,0.11704085047170255,0.0,0.0,0.06162011741852979,0.15832419467600917,0.1471619832347188,0.07607999511712246,0.0
0.14708392578000215,0.11870383414157454,0.0,0.053075783884561835,0.15458842034807344,0.0,0.0,0.0,0.0,0.1962131830343177
0.03607980413670054,0.0582362901097612,0.0,0.0,0.0,0.05323897709216669,0.0,0.0,0.13146424534383097,0.0
0.11865823181184115,0.1276839010456559,0.11085546202316263,0.0,0.0,0.0,0.0,0.0,0.0,0.07035230391554921
0.04836779405684254,0.0,0.13556162287286141,0.0,0.0,0.0,0.27506658594608946,0.17044918241866827,0.0,0.0
0.0,0.13200963056289128,0.0,0.05902517532904964,0.05730553526213007,0.0,0.0,0.0,0.0,0.1454714583919093
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.053829758927112795,0.13032964836257538,0.0377175020140389,0.0,0.0754350040280778,0.07943062250391396,0.0,0.0,0.0,0.0
0.15863651774867008,0.10242186719873557,0.13338435758080788,0.04579566387055267,0.04446145252693596,0.1404494198871483,0.12028832048097043,0.05590386181397521,0.0,0.0
0.07644687289361624,0.12339263957611397,0.0,0.0,0.10712977876182361,0.0,0.21737584629546344,0.0,0.0,0.0
0.10672137015504156,0.17225860344785598,0.07477766153874303,0.1540432198331613,0.0,0.0,0.0,0.0,0.0,0.0
0.20768703325838786,0.16761346978278202,0.0,0.1498892830659913,0.07276120357347067,0.0,0.0,0.0,0.0,0.0
0.10591384633328467,0.0,0.0,0.0,0.07421184474928386,0.0,0.0,0.0,0.0,0.0
0.1265912017651703,0.0,0.11826677294499292,0.12181575438999985,0.0,0.0,0.0,0.0,0.07687688078059815,0.0
0.2215440100379977,0.1787967195133525,0.05174391025430649,0.15988996670218997,0.05174391025430649,0.10896933208239536,0.0,0.06506050171930435,0.0,0.06567657079863601
0.03165127208756019,0.10217642294566547,0.04435490488916725,0.09137183784466073,0.04435490488916725,0.0,0.0,0.0,0.0576639854168549,0.056297988244475836
0.07136912796913564,0.11519666862779546,0.10001401758313444,0.10301526538760637,0.05000700879156722,0.052655764907156684,0.13529155612202584,0.0,0.0,0.0
0.16993833052198876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12384110674447144,0.06045372272903329
0.07117586757966997,0.05744236384264731,0.09974318972604614,0.0,0.0,0.0525131784146053,0.0,0.0,0.06483600688768493,0.0
0.07314250054809837,0.05902953166172531,0.15374873304579612,0.0,0.05124957768193204,0.05396414981065504,0.0,0.0,0.0,0.0
0.0,0.13830047332054507,0.0,0.0,0.24014558988903492,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08467573403542439,0.0,0.0,0.061111109675614415,0.05933069797592426,0.12494661688001654,0.0,0.0,0.0,0.0
0.1282965173727448,0.06902765858967184,0.05992997490418973,0.06172836986871306,0.0,0.0,0.0,0.0,0.0,0.0
0.10509896904054944,0.05654663042785547,0.09818783402758843,0.050567140609957636,0.0,0.0,0.0,0.0,0.0,0.06231303549909946
0.15510674176621073,0.10014290739775514,0.0,0.044776677594724555,0.0,0.04577477328005843,0.0,0.05465996090415869,0.11303271313102031,0.05517754547391522
0.24859211672595508,0.24075101805654517,0.06967353263447587,0.287057259703281,0.06967353263447587,0.0,0.0,0.0,0.0,0.0
0.07856860191171344,0.126817315224686,0.0,0.056703546809263206,0.0,0.0,0.1489393063561685,0.0,0.07157024688180483,0.0
